filename,surface_dice,hausdorff_distance,iou,dice
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0211_4CH_ES_gt_3.png,0.5800,23814.4914,10.0489,18.2625
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0123_2CH_ES_gt_3.png,0.0000,20982.3736,10.4519,18.9256
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0284_4CH_ED_gt_3.png,1.1827,16800.0000,15.2541,26.4704
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0225_2CH_ED_gt_1.png,0.7231,15388.3072,23.7765,38.4185
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0197_4CH_ES_gt_1.png,0.0000,18031.3616,14.4802,25.2973
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0034_4CH_ED_gt_1.png,2.8263,14089.0028,32.4018,48.9447
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0318_2CH_ED_gt_2.png,1.5051,9453.0418,17.9116,30.3814
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0197_2CH_ES_gt_2.png,0.2852,14277.2546,22.4595,36.6807
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0323_2CH_ED_gt_1.png,0.1467,16329.4213,15.8695,27.3920
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0178_4CH_ED_gt_3.png,0.4354,19690.0990,11.8904,21.2537
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0052_2CH_ES_gt_1.png,3.5346,13102.6715,50.8400,67.4092
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0111_2CH_ES_gt_3.png,0.0000,16600.0000,9.8908,18.0012
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0226_4CH_ED_gt_1.png,0.1483,16957.8890,15.9904,27.5719
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0310_4CH_ES_gt_2.png,2.2549,14862.7050,13.7387,24.1584
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0102_2CH_ED_gt_1.png,0.3322,20163.8290,11.5319,20.6791
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0405_2CH_ED_gt_2.png,1.0521,16368.5674,8.9864,16.4908
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0226_2CH_ES_gt_3.png,0.0000,14190.4898,15.7494,27.2130
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0086_2CH_ED_gt_3.png,0.2729,15200.0000,14.5804,25.4501
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0400_4CH_ED_gt_3.png,0.3956,21600.0000,1.9077,3.7439
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0387_4CH_ES_gt_2.png,0.5705,12376.1868,15.0767,26.2028
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0123_4CH_ED_gt_2.png,0.2384,14436.0659,12.7667,22.6428
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0269_4CH_ES_gt_2.png,0.4310,12808.2005,8.6624,15.9437
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0046_4CH_ED_gt_1.png,1.0013,18075.9509,17.2198,29.3803
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0392_2CH_ES_gt_2.png,0.9524,14773.2867,7.3819,13.7489
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0071_4CH_ES_gt_2.png,0.2380,13695.6197,10.0904,18.3311
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0392_4CH_ES_gt_1.png,0.3529,19144.9732,6.8869,12.8864
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0392_2CH_ED_gt_3.png,0.0000,18620.6874,7.5127,13.9754
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0198_2CH_ED_gt_3.png,0.2424,24878.3038,7.3841,13.7527
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0187_4CH_ES_gt_1.png,0.3244,17218.5946,9.5088,17.3662
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0042_2CH_ED_gt_1.png,0.7557,17558.1890,16.6129,28.4924
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0178_2CH_ED_gt_1.png,2.1769,18094.4743,25.6070,40.7732
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0301_2CH_ED_gt_1.png,0.3049,16447.7962,4.7014,8.9806
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0269_4CH_ED_gt_1.png,0.0000,13634.1483,20.1963,33.6055
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0211_2CH_ES_gt_1.png,0.3109,16311.0392,26.3171,41.6683
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0225_4CH_ED_gt_3.png,0.4004,16555.9657,0.0329,0.0659
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0269_2CH_ED_gt_3.png,0.2451,23307.7240,13.5909,23.9296
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0032_2CH_ED_gt_3.png,0.0000,21200.0000,8.7691,16.1242
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0216_4CH_ES_gt_1.png,0.3448,19389.1722,7.5598,14.0570
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0241_2CH_ED_gt_2.png,0.5141,10558.8825,13.2848,23.4538
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0208_2CH_ED_gt_2.png,1.6043,8820.4308,23.6474,38.2498
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0034_4CH_ES_gt_1.png,0.0000,17066.0482,10.8989,19.6556
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0187_4CH_ED_gt_3.png,0.0000,17044.9406,3.9243,7.5523
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0089_4CH_ES_gt_3.png,0.3341,22485.9956,16.5996,28.4728
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0310_2CH_ES_gt_3.png,0.0000,18159.2951,19.6410,32.8332
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0323_4CH_ED_gt_1.png,0.3249,17531.6856,14.5396,25.3879
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0324_2CH_ES_gt_3.png,0.0000,19166.8985,8.4092,15.5137
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0318_4CH_ES_gt_2.png,0.8285,10141.4989,17.1699,29.3077
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0178_4CH_ES_gt_2.png,0.0000,14123.0308,18.9692,31.8892
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0134_2CH_ED_gt_3.png,0.2426,25171.8096,3.8951,7.4982
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0354_2CH_ED_gt_2.png,1.4044,9330.0589,18.5269,31.2619
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0284_2CH_ES_gt_3.png,0.2439,20295.0733,21.2324,35.0277
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0089_2CH_ED_gt_2.png,0.9243,10000.0000,13.7370,24.1557
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0392_2CH_ED_gt_1.png,0.2197,16055.5286,13.7569,24.1864
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0225_2CH_ED_gt_2.png,0.9831,12640.0158,11.2669,20.2521
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0225_4CH_ED_gt_1.png,0.7293,9486.8330,41.0338,58.1900
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0052_2CH_ES_gt_3.png,0.5272,24473.0464,9.0911,16.6670
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0197_4CH_ED_gt_2.png,1.0938,14208.8001,16.8764,28.8791
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0187_4CH_ES_gt_2.png,0.3676,16293.5570,7.6603,14.2305
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0392_4CH_ED_gt_2.png,0.5872,15086.7492,12.2697,21.8576
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0387_2CH_ES_gt_3.png,0.6276,19516.1472,5.9654,11.2591
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0368_2CH_ES_gt_2.png,0.8904,15348.2898,4.7687,9.1032
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0392_4CH_ES_gt_2.png,0.3793,16387.8003,8.6513,15.9250
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0208_4CH_ES_gt_1.png,1.1138,14616.7712,21.1306,34.8890
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0301_2CH_ES_gt_3.png,0.0000,17942.6865,17.2570,29.4344
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0216_2CH_ED_gt_2.png,0.8753,15541.5572,10.9366,19.7169
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0134_2CH_ES_gt_1.png,0.1259,17098.8304,21.0472,34.7752
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0310_2CH_ES_gt_1.png,0.4508,19060.1679,6.8079,12.7479
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0405_2CH_ES_gt_3.png,0.0000,16735.8896,16.6359,28.5262
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0405_2CH_ES_gt_2.png,0.6659,15791.7700,19.9186,33.2203
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0052_4CH_ES_gt_2.png,2.3237,11360.0176,12.4410,22.1290
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0086_2CH_ES_gt_1.png,0.3436,17725.9696,9.0019,16.5169
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0405_4CH_ES_gt_3.png,0.0000,16308.5867,11.2643,20.2479
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0134_4CH_ED_gt_2.png,1.3072,12280.0651,12.5753,22.3412
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0419_2CH_ED_gt_3.png,0.2999,26721.7140,3.9754,7.6469
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0187_4CH_ES_gt_3.png,0.0000,15009.6636,7.7079,14.3126
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0034_4CH_ES_gt_2.png,0.6481,15663.0138,10.3096,18.6921
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0368_4CH_ED_gt_1.png,0.0000,15654.0730,19.1059,32.0821
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0208_2CH_ES_gt_3.png,0.2208,27741.6654,11.3439,20.3764
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0354_2CH_ES_gt_2.png,0.9416,10143.4708,16.1104,27.7501
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0328_4CH_ES_gt_2.png,0.6689,14420.1248,12.5744,22.3397
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0324_4CH_ED_gt_2.png,0.7063,12969.1943,8.9305,16.3967
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0269_2CH_ED_gt_1.png,0.4553,13421.2518,14.2844,24.9980
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0198_4CH_ES_gt_3.png,0.5165,21162.4668,12.7587,22.6300
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0241_2CH_ED_gt_3.png,0.2168,31461.7228,4.0720,7.8254
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0208_4CH_ES_gt_3.png,0.1715,21503.7206,10.3014,18.6786
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0042_2CH_ED_gt_3.png,0.3030,21924.4156,6.0305,11.3750
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0405_4CH_ED_gt_1.png,0.3393,18335.7574,10.5496,19.0857
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0449_4CH_ED_gt_3.png,0.3229,31283.2223,6.4217,12.0683
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0197_2CH_ED_gt_1.png,0.1229,17049.6334,21.8331,35.8411
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0134_4CH_ED_gt_3.png,0.2087,26632.6867,6.3607,11.9606
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0178_4CH_ES_gt_1.png,0.0000,16783.6230,9.1982,16.8467
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0208_4CH_ES_gt_2.png,1.1681,10493.8077,16.1246,27.7711
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0208_4CH_ED_gt_3.png,0.2888,26488.6768,1.8426,3.6185
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0071_2CH_ES_gt_2.png,1.9342,14840.4852,7.0485,13.1687
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0046_2CH_ES_gt_3.png,0.0000,13485.1770,18.5227,31.2560
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0301_2CH_ED_gt_2.png,1.2858,14431.2162,2.9310,5.6951
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0052_4CH_ES_gt_3.png,0.2505,25508.0379,5.5019,10.4300
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0368_4CH_ES_gt_1.png,0.0000,16285.5764,15.1418,26.3012
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0354_4CH_ES_gt_2.png,0.7843,10907.3370,15.6311,27.0362
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0071_2CH_ES_gt_1.png,2.0631,15071.1645,25.3817,40.4871
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0270_4CH_ED_gt_2.png,0.2497,15709.8695,11.9525,21.3528
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0046_4CH_ES_gt_1.png,0.6751,19557.6072,9.6326,17.5725
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0310_4CH_ES_gt_1.png,0.3674,16916.8555,19.1296,32.1156
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0111_4CH_ED_gt_2.png,0.2725,15028.3066,9.2442,16.9239
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0111_2CH_ED_gt_2.png,0.4303,13026.8953,12.4186,22.0935
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0269_4CH_ES_gt_1.png,0.2131,17065.1692,10.4309,18.8913
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0368_2CH_ES_gt_3.png,0.0000,18948.8786,15.5020,26.8428
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0324_4CH_ES_gt_1.png,0.0000,16412.7999,10.3353,18.7343
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0211_2CH_ES_gt_3.png,0.3608,23034.1051,7.3582,13.7078
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0241_2CH_ES_gt_2.png,1.5915,10893.1171,11.3122,20.3252
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0198_4CH_ED_gt_2.png,1.1859,10822.6614,20.9343,34.6210
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0387_4CH_ES_gt_3.png,0.3364,18800.0000,12.5012,22.2241
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0241_4CH_ES_gt_1.png,0.7852,14848.9057,4.1912,8.0452
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0191_4CH_ED_gt_1.png,0.5839,14905.0327,23.0199,37.4246
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0032_4CH_ED_gt_1.png,0.3359,12714.1653,20.7167,34.3228
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0392_4CH_ED_gt_3.png,0.5417,23905.8570,11.4827,20.6000
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0443_4CH_ED_gt_3.png,0.3591,24678.9384,5.5775,10.5657
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0310_4CH_ED_gt_2.png,0.4439,13689.4120,13.5419,23.8536
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0042_4CH_ES_gt_2.png,0.4145,13094.2736,14.0919,24.7027
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0071_2CH_ED_gt_1.png,0.6309,16003.1247,22.8040,37.1388
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0191_2CH_ED_gt_2.png,0.9001,9400.0000,29.6550,45.7444
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0111_4CH_ED_gt_1.png,0.3376,16843.3963,15.4547,26.7720
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0017_4CH_ED_gt_3.png,0.2823,15825.6122,5.6572,10.7086
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0191_4CH_ES_gt_2.png,0.3376,13223.0859,23.7550,38.3904
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0328_4CH_ES_gt_3.png,0.3608,22208.1066,11.9551,21.3569
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0198_4CH_ED_gt_3.png,0.3617,25294.4658,6.6745,12.5138
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0324_2CH_ED_gt_1.png,0.2084,15938.0049,15.7580,27.2257
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0111_4CH_ED_gt_3.png,0.0000,20911.7192,4.0269,7.7420
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0328_2CH_ED_gt_2.png,1.1970,11067.9718,17.3955,29.6357
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0443_2CH_ED_gt_2.png,1.4677,9394.1471,17.9683,30.4630
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0323_2CH_ES_gt_2.png,0.6566,15786.7033,12.2615,21.8445
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0042_4CH_ED_gt_2.png,1.1336,12813.2744,12.6452,22.4513
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0089_4CH_ED_gt_1.png,0.3346,15469.3245,34.3899,51.1793
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0032_2CH_ED_gt_2.png,2.1326,17240.9396,3.7578,7.2434
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0226_4CH_ES_gt_2.png,1.2829,16223.7480,9.7096,17.7005
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0046_2CH_ES_gt_1.png,0.2959,17866.4490,3.0088,5.8419
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0269_2CH_ES_gt_3.png,0.5450,28001.6071,11.5504,20.7089
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0017_2CH_ED_gt_3.png,0.9579,14378.4561,0.4595,0.9147
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0086_4CH_ED_gt_3.png,0.0000,13401.4925,16.6358,28.5260
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0034_2CH_ES_gt_1.png,0.3331,19051.5091,6.7515,12.6489
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0086_2CH_ES_gt_3.png,0.0000,12806.2485,15.7473,27.2098
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0387_2CH_ED_gt_3.png,0.0000,19828.2627,5.9948,11.3115
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0328_4CH_ED_gt_3.png,0.2413,22410.9348,8.0640,14.9244
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0449_4CH_ES_gt_2.png,0.7206,14689.1116,20.4226,33.9183
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0211_4CH_ES_gt_2.png,2.1732,11157.0605,5.2530,9.9816
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0211_4CH_ED_gt_3.png,1.3562,34320.9848,0.5444,1.0829
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0086_4CH_ED_gt_2.png,1.0095,15058.5524,6.0993,11.4973
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0216_2CH_ED_gt_3.png,0.0000,16209.8735,12.7250,22.5771
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0301_2CH_ES_gt_2.png,0.4554,15163.4429,6.0448,11.4004
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0178_2CH_ES_gt_2.png,0.9910,15728.0005,19.0381,31.9866
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0449_4CH_ED_gt_1.png,0.0940,17174.6907,24.6624,39.5667
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0123_4CH_ES_gt_1.png,0.3337,17329.7432,9.8745,17.9741
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0102_4CH_ES_gt_3.png,0.8824,15065.1917,19.5677,32.7308
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0046_2CH_ES_gt_2.png,1.4093,16311.0392,3.3934,6.5641
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0443_4CH_ES_gt_2.png,0.7937,9786.7257,20.0376,33.3856
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0324_4CH_ED_gt_1.png,0.3098,14503.1031,16.5001,28.3264
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0120_4CH_ES_gt_1.png,0.0000,20033.9711,7.0944,13.2488
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0042_2CH_ES_gt_1.png,0.2323,19714.4617,6.8871,12.8866
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0368_4CH_ES_gt_3.png,0.9873,16867.1278,14.0698,24.6688
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0269_4CH_ED_gt_3.png,0.2474,22155.1348,9.4267,17.2293
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0324_4CH_ES_gt_3.png,0.0000,16031.2195,11.7556,21.0381
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0034_2CH_ES_gt_2.png,0.2538,16058.0198,9.1053,16.6908
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0449_4CH_ED_gt_2.png,0.7471,13905.7542,16.1648,27.8308
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0086_4CH_ES_gt_2.png,0.6365,15725.7750,3.1819,6.1675
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0323_2CH_ES_gt_1.png,0.0000,17638.5940,8.7715,16.1284
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0198_4CH_ED_gt_1.png,0.0000,14287.4070,23.0813,37.5058
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0123_4CH_ES_gt_3.png,0.0000,21010.9495,9.0504,16.5986
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0310_2CH_ED_gt_3.png,0.0000,18893.9144,8.3434,15.4017
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0120_4CH_ED_gt_2.png,0.8739,17454.2258,8.2948,15.3190
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0089_4CH_ES_gt_2.png,1.3083,12758.1347,11.4798,20.5953
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0449_2CH_ES_gt_1.png,0.0000,19163.5070,0.0000,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0034_2CH_ED_gt_1.png,0.2495,16224.6726,17.8373,30.2745
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0392_4CH_ES_gt_3.png,0.4648,24020.4080,13.5334,23.8404
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0270_2CH_ED_gt_1.png,0.0000,14159.8023,18.3502,31.0100
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0134_2CH_ES_gt_3.png,0.2943,20541.1782,8.7218,16.0443
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0284_4CH_ES_gt_3.png,1.7725,13251.7923,23.6953,38.3123
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0111_2CH_ED_gt_3.png,0.0000,22610.8381,5.4565,10.3483
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0086_4CH_ES_gt_1.png,0.3175,17290.4598,5.5321,10.4842
CRIS.pytorch/exp/camus_80_10_10_p0_i/CRIS_R50/pred/patient0071_4CH_ED_gt_2.png,0.3632,13984.6344,8.8554,16.2700
